Location.ID,District,popgroup,Stratum,population
2706371,Al-Mosul,returnee,Al-Mosul,80
2706372,Al-Mosul,returnee,Al-Mosul,250
2706373,Al-Mosul,returnee,Al-Mosul,60
2706374,Al-Mosul,returnee,Al-Mosul,217
2707001,Sinjar,returnee,Sinjar,85
2707004,Sinjar,returnee,Sinjar,275
2707005,Sinjar,returnee,Sinjar,900
2707006,Sinjar,returnee,Sinjar,500
2707007,Sinjar,returnee,Sinjar,850
2707008,Sinjar,returnee,Sinjar,1900
2707009,Sinjar,returnee,Sinjar,550
2707011,Sinjar,returnee,Sinjar,123
2707012,Sinjar,returnee,Sinjar,81
2707013,Sinjar,returnee,Sinjar,44
2707014,Sinjar,returnee,Sinjar,30
2707015,Sinjar,returnee,Sinjar,29
2707017,Sinjar,returnee,Sinjar,11
2707018,Sinjar,returnee,Sinjar,54
2707019,Sinjar,returnee,Sinjar,30
2707020,Sinjar,returnee,Sinjar,31
2707021,Sinjar,returnee,Sinjar,107
2707022,Sinjar,returnee,Sinjar,164
2707023,Sinjar,returnee,Sinjar,45
2707025,Sinjar,returnee,Sinjar,160
2707026,Sinjar,returnee,Sinjar,25
2707027,Sinjar,returnee,Sinjar,40
2707029,Sinjar,returnee,Sinjar,163
2707030,Sinjar,returnee,Sinjar,12
2707031,Sinjar,returnee,Sinjar,65
2707032,Sinjar,returnee,Sinjar,8
2707033,Sinjar,returnee,Sinjar,16
2707035,Sinjar,returnee,Sinjar,43
2707036,Sinjar,returnee,Sinjar,80
2707038,Sinjar,returnee,Sinjar,731
2707039,Sinjar,returnee,Sinjar,75
2707040,Sinjar,returnee,Sinjar,75
2707041,Sinjar,returnee,Sinjar,122
2707042,Sinjar,returnee,Sinjar,175
2707043,Sinjar,returnee,Sinjar,305
2707044,Sinjar,returnee,Sinjar,153
2707045,Sinjar,returnee,Sinjar,215
2707046,Sinjar,returnee,Sinjar,89
2707049,Sinjar,returnee,Sinjar,150
2707050,Telafar,returnee,Telafar,100
2707051,Sinjar,returnee,Sinjar,438
2707052,Sinjar,returnee,Sinjar,20
2707053,Sinjar,returnee,Sinjar,17
2707054,Sinjar,returnee,Sinjar,30
2707055,Sinjar,returnee,Sinjar,51
2707056,Sinjar,returnee,Sinjar,320
2707057,Sinjar,returnee,Sinjar,21
2707058,Sinjar,returnee,Sinjar,60
2707059,Sinjar,returnee,Sinjar,23
2707060,Telafar,returnee,Telafar,60
2707061,Sinjar,returnee,Sinjar,105
2707062,Sinjar,returnee,Sinjar,170
2707063,Telafar,returnee,Telafar,9
2707064,Telafar,returnee,Telafar,25
2707065,Sinjar,returnee,Sinjar,9
2708001,Telafar,returnee,Telafar,1530
2708002,Telafar,returnee,Telafar,539
2708004,Telafar,returnee,Telafar,310
2708005,Telafar,returnee,Telafar,122
2708006,Telafar,returnee,Telafar,1063
2708007,Telafar,returnee,Telafar,792
2708008,Telafar,returnee,Telafar,875
2708010,Telafar,returnee,Telafar,360
2708011,Telafar,returnee,Telafar,4050
2708013,Telafar,returnee,Telafar,53
2708014,Telafar,returnee,Telafar,1163
2708016,Al-Mosul,returnee,Al-Mosul,400
2708019,Telafar,returnee,Telafar,202
2708021,Telafar,returnee,Telafar,110
2708022,Telafar,returnee,Telafar,300
2708024,Telafar,returnee,Telafar,130
2708025,Telafar,returnee,Telafar,15
2708026,Telafar,returnee,Telafar,1318
2708027,Telafar,returnee,Telafar,161
2708028,Telafar,returnee,Telafar,506
2708029,Telafar,returnee,Telafar,204
2708030,Telafar,returnee,Telafar,351
2708031,Telafar,returnee,Telafar,1233
2708032,Telafar,returnee,Telafar,407
2708033,Telafar,returnee,Telafar,605
2708034,Telafar,returnee,Telafar,168
2708035,Telafar,returnee,Telafar,375
2708036,Telafar,returnee,Telafar,20
2708037,Telafar,returnee,Telafar,52
2708038,Telafar,returnee,Telafar,65
2708040,Telafar,returnee,Telafar,27
2708041,Telafar,returnee,Telafar,400
2708043,Telafar,returnee,Telafar,73
2708044,Telafar,returnee,Telafar,416
2708045,Telafar,returnee,Telafar,900
2708046,Telafar,returnee,Telafar,62
2708047,Telafar,returnee,Telafar,442
2708048,Telafar,returnee,Telafar,205
2708049,Telafar,returnee,Telafar,210
2708050,Telafar,returnee,Telafar,850
2708052,Telafar,returnee,Telafar,27
2708053,Telafar,returnee,Telafar,650
2708055,Telafar,returnee,Telafar,875
2708056,Telafar,returnee,Telafar,960
2708058,Telafar,returnee,Telafar,130
2708059,Telafar,returnee,Telafar,91
2708065,Telafar,returnee,Telafar,485
2708066,Telafar,returnee,Telafar,354
2708067,Telafar,returnee,Telafar,175
2708068,Telafar,returnee,Telafar,60
2708069,Telafar,returnee,Telafar,100
2708070,Telafar,returnee,Telafar,42
2708071,Telafar,returnee,Telafar,17
2708072,Telafar,returnee,Telafar,250
2708073,Telafar,returnee,Telafar,115
2708074,Telafar,returnee,Telafar,88
2708075,Telafar,returnee,Telafar,230
2708076,Telafar,returnee,Telafar,140
2708077,Telafar,returnee,Telafar,175
2708079,Telafar,returnee,Telafar,237
2708080,Telafar,returnee,Telafar,312
2708081,Telafar,returnee,Telafar,111
2708082,Telafar,returnee,Telafar,87
2708086,Telafar,returnee,Telafar,182
2708087,Telafar,returnee,Telafar,223
2708088,Telafar,returnee,Telafar,51
2708089,Telafar,returnee,Telafar,435
2708090,Telafar,returnee,Telafar,1606
2708091,Tilkaef,returnee,Tilkaef,220
2708092,Al-Mosul,returnee,Al-Mosul,160
2708095,Telafar,returnee,Telafar,21
2708096,Telafar,returnee,Telafar,45
2708097,Telafar,returnee,Telafar,35
2708100,Telafar,returnee,Telafar,40
2708101,Telafar,returnee,Telafar,145
2708103,Telafar,returnee,Telafar,182
2708104,Telafar,returnee,Telafar,343
2708105,Telafar,returnee,Telafar,70
2708106,Telafar,returnee,Telafar,30
2708107,Telafar,returnee,Telafar,210
2708108,Telafar,returnee,Telafar,170
2708109,Telafar,returnee,Telafar,50
2708110,Telafar,returnee,Telafar,168
2708111,Telafar,returnee,Telafar,230
2708112,Telafar,returnee,Telafar,154
2708113,Telafar,returnee,Telafar,205
2708114,Telafar,returnee,Telafar,105
2708115,Telafar,returnee,Telafar,160
2708116,Telafar,returnee,Telafar,305
2708117,Telafar,returnee,Telafar,66
2708118,Telafar,returnee,Telafar,300
2708119,Telafar,returnee,Telafar,18
2708120,Telafar,returnee,Telafar,135
2708121,Telafar,returnee,Telafar,13
2708122,Telafar,returnee,Telafar,56
2708123,Telafar,returnee,Telafar,350
2708124,Telafar,returnee,Telafar,345
2708125,Telafar,returnee,Telafar,200
2708126,Telafar,returnee,Telafar,114
2708128,Telafar,returnee,Telafar,627
2708129,Telafar,returnee,Telafar,499
2708130,Telafar,returnee,Telafar,2227
2708131,Telafar,returnee,Telafar,1220
2708132,Telafar,returnee,Telafar,210
2708133,Telafar,returnee,Telafar,655
2708134,Telafar,returnee,Telafar,50
2708135,Telafar,returnee,Telafar,100
2708136,Telafar,returnee,Telafar,30
2708137,Telafar,returnee,Telafar,1515
2708138,Telafar,returnee,Telafar,991
2708139,Telafar,returnee,Telafar,802
2708140,Telafar,returnee,Telafar,868
2708141,Telafar,returnee,Telafar,646
2708142,Telafar,returnee,Telafar,1115
2708143,Telafar,returnee,Telafar,1700
2708144,Telafar,returnee,Telafar,364
2708145,Telafar,returnee,Telafar,490
2708146,Telafar,returnee,Telafar,565
2708147,Telafar,returnee,Telafar,705
2708148,Telafar,returnee,Telafar,215
2708149,Telafar,returnee,Telafar,210
2708150,Telafar,returnee,Telafar,80
2708151,Telafar,returnee,Telafar,140
2708152,Telafar,returnee,Telafar,19
2708153,Telafar,returnee,Telafar,366
2708154,Telafar,returnee,Telafar,170
2708155,Al-Hatra,returnee,Al-Hatra,242
2708156,Telafar,returnee,Telafar,265
2708157,Telafar,returnee,Telafar,270
2708158,Telafar,returnee,Telafar,92
2708159,Telafar,returnee,Telafar,230
2708160,Telafar,returnee,Telafar,195
2708161,Telafar,returnee,Telafar,35
2708162,Telafar,returnee,Telafar,200
2708163,Telafar,returnee,Telafar,106
2708164,Telafar,returnee,Telafar,178
2708165,Telafar,returnee,Telafar,325
2708166,Telafar,returnee,Telafar,163
2708167,Telafar,returnee,Telafar,30
2708168,Telafar,returnee,Telafar,195
2708169,Telafar,returnee,Telafar,265
2708170,Telafar,returnee,Telafar,150
2708171,Telafar,returnee,Telafar,150
2708172,Telafar,returnee,Telafar,890
2708173,Telafar,returnee,Telafar,81
2708174,Telafar,returnee,Telafar,100
2708175,Telafar,returnee,Telafar,75
2708176,Telafar,returnee,Telafar,590
2708177,Telafar,returnee,Telafar,43
2708178,Telafar,returnee,Telafar,141
2708179,Telafar,returnee,Telafar,80
2708183,Telafar,returnee,Telafar,7
2709003,Tilkaef,returnee,Tilkaef,200
2709004,Tilkaef,returnee,Tilkaef,3600
2709010,Tilkaef,returnee,Tilkaef,930
2709015,Tilkaef,returnee,Tilkaef,450
2709016,Tilkaef,returnee,Tilkaef,190
2709026,Tilkaef,returnee,Tilkaef,220
2709032,Tilkaef,returnee,Tilkaef,869
2709039,Tilkaef,returnee,Tilkaef,330
2709040,Tilkaef,returnee,Tilkaef,1875
2709041,Tilkaef,returnee,Tilkaef,300
2709042,Tilkaef,returnee,Tilkaef,383
2709045,Tilkaef,returnee,Tilkaef,618
2709051,Tilkaef,returnee,Tilkaef,170
2709052,Tilkaef,returnee,Tilkaef,665
2709053,Tilkaef,returnee,Tilkaef,250
2709057,Tilkaef,returnee,Tilkaef,463
2709058,Tilkaef,returnee,Tilkaef,105
2709059,Tilkaef,returnee,Tilkaef,48
2709060,Tilkaef,returnee,Tilkaef,1605
2709061,Tilkaef,returnee,Tilkaef,120
2709062,Tilkaef,returnee,Tilkaef,13
2709064,Tilkaef,returnee,Tilkaef,110
2709065,Tilkaef,returnee,Tilkaef,150
2709066,Tilkaef,returnee,Tilkaef,180
2709067,Al-Mosul,returnee,Al-Mosul,66
2709068,Tilkaef,returnee,Tilkaef,30
2709069,Tilkaef,returnee,Tilkaef,96
2709070,Tilkaef,returnee,Tilkaef,135
2709071,Tilkaef,returnee,Tilkaef,22
2709072,Tilkaef,returnee,Tilkaef,25
2709073,Tilkaef,returnee,Tilkaef,78
2709074,Tilkaef,returnee,Tilkaef,125
2709075,Tilkaef,returnee,Tilkaef,370
2709076,Tilkaef,returnee,Tilkaef,195
2709077,Tilkaef,returnee,Tilkaef,56
2709078,Tilkaef,returnee,Tilkaef,213
2709081,Tilkaef,returnee,Tilkaef,60
2709082,Tilkaef,returnee,Tilkaef,180
2709083,Tilkaef,returnee,Tilkaef,155
2709084,Tilkaef,returnee,Tilkaef,67
2709085,Tilkaef,returnee,Tilkaef,95
2709087,Tilkaef,returnee,Tilkaef,8
2709088,Tilkaef,returnee,Tilkaef,87
2801001,Al-Daur,returnee,Al-Daur,637
2801004,Al-Daur,returnee,Al-Daur,236
2801013,Al-Daur,returnee,Al-Daur,253
2801015,Al-Daur,returnee,Al-Daur,2826
2801016,Al-Daur,returnee,Al-Daur,1485
2801017,Al-Daur,returnee,Al-Daur,910
2801018,Al-Daur,returnee,Al-Daur,831
2801019,Al-Daur,returnee,Al-Daur,350
2801020,Al-Daur,returnee,Al-Daur,586
2801021,Al-Daur,returnee,Al-Daur,1219
2801022,Al-Daur,returnee,Al-Daur,748
2802002,Beygee,returnee,Beygee,265
2802003,Al-Shirqat,returnee,Al-Shirqat,251
2802005,Al-Shirqat,returnee,Al-Shirqat,184
2802007,Al-Shirqat,returnee,Al-Shirqat,1353
2802008,Al-Shirqat,returnee,Al-Shirqat,433
2802009,Al-Shirqat,returnee,Al-Shirqat,194
2802011,Beygee,returnee,Beygee,252
2802012,Beygee,returnee,Beygee,264
2802013,Al-Shirqat,returnee,Al-Shirqat,559
2802015,Al-Shirqat,returnee,Al-Shirqat,861
2802016,Al-Shirqat,returnee,Al-Shirqat,873
2802017,Al-Shirqat,returnee,Al-Shirqat,150
2802018,Al-Shirqat,returnee,Al-Shirqat,332
2802025,Al-Shirqat,returnee,Al-Shirqat,363
2802026,Beygee,returnee,Beygee,269
2802028,Al-Shirqat,returnee,Al-Shirqat,1205
2802029,Al-Shirqat,returnee,Al-Shirqat,512
2802032,Al-Shirqat,returnee,Al-Shirqat,545
2802033,Al-Shirqat,returnee,Al-Shirqat,160
2802034,Al-Shirqat,returnee,Al-Shirqat,721
2802035,Al-Shirqat,returnee,Al-Shirqat,457
2802036,Al-Shirqat,returnee,Al-Shirqat,361
2802037,Al-Shirqat,returnee,Al-Shirqat,331
2802038,Al-Shirqat,returnee,Al-Shirqat,443
2802039,Al-Shirqat,returnee,Al-Shirqat,436
2802040,Al-Shirqat,returnee,Al-Shirqat,155
2802041,Al-Shirqat,returnee,Al-Shirqat,376
2802042,Al-Shirqat,returnee,Al-Shirqat,149
2802043,Al-Shirqat,returnee,Al-Shirqat,661
2802045,Beygee,returnee,Beygee,549
2802046,Al-Shirqat,returnee,Al-Shirqat,997
2802047,Al-Shirqat,returnee,Al-Shirqat,1712
2802048,Al-Shirqat,returnee,Al-Shirqat,1081
2802049,Beygee,returnee,Beygee,940
2802050,Beygee,returnee,Beygee,109
2802051,Al-Shirqat,returnee,Al-Shirqat,160
2802052,Al-Shirqat,returnee,Al-Shirqat,757
2802053,Al-Shirqat,returnee,Al-Shirqat,1276
2802054,Al-Shirqat,returnee,Al-Shirqat,795
2802055,Al-Shirqat,returnee,Al-Shirqat,164
2802056,Al-Shirqat,returnee,Al-Shirqat,139
2802057,Al-Shirqat,returnee,Al-Shirqat,48
2802058,Al-Mosul,returnee,Al-Mosul,112
2802059,Al-Shirqat,returnee,Al-Shirqat,128
2802060,Al-Hawiga,returnee,Al-Hawiga,12
2802061,Al-Shirqat,returnee,Al-Shirqat,21
2802062,Al-Shirqat,returnee,Al-Shirqat,189
2802063,Al-Shirqat,returnee,Al-Shirqat,368
2802066,Al-Mosul,returnee,Al-Mosul,38
2802068,Al-Shirqat,returnee,Al-Shirqat,409
2803001,Beygee,returnee,Beygee,882
2803002,Samarra,returnee,Samarra,260
2803003,Beygee,returnee,Beygee,237
2803006,Daquq,returnee,Daquq,407
2803010,Beygee,returnee,Beygee,650
2803011,Beygee,returnee,Beygee,213
2803014,Beygee,returnee,Beygee,175
2803015,Beygee,returnee,Beygee,1276
2803016,Beygee,returnee,Beygee,315
2803017,Beygee,returnee,Beygee,1931
2803018,Beygee,returnee,Beygee,400
2803019,Beygee,returnee,Beygee,560
2803021,Beygee,returnee,Beygee,282
2803022,Beygee,returnee,Beygee,2182
2803023,Beygee,returnee,Beygee,413
2803024,Beygee,returnee,Beygee,235
2803025,Beygee,returnee,Beygee,30
2803026,Beygee,returnee,Beygee,160
2803027,Beygee,returnee,Beygee,285
2803028,Beygee,returnee,Beygee,140
2803029,Beygee,returnee,Beygee,570
2803030,Beygee,returnee,Beygee,112
2803031,Beygee,returnee,Beygee,245
2803032,Beygee,returnee,Beygee,375
2803033,Beygee,returnee,Beygee,41
2803034,Beygee,returnee,Beygee,35
2803035,Beygee,returnee,Beygee,40
2803036,Beygee,returnee,Beygee,150
2803037,Beygee,returnee,Beygee,270
2803038,Beygee,returnee,Beygee,91
2803039,Beygee,returnee,Beygee,275
2803040,Beygee,returnee,Beygee,196
2803041,Beygee,returnee,Beygee,315
2803042,Beygee,returnee,Beygee,220
2803043,Beygee,returnee,Beygee,221
2803044,Beygee,returnee,Beygee,304
2803047,Beygee,returnee,Beygee,332
2803051,Beygee,returnee,Beygee,133
2803052,Al-Daur,returnee,Al-Daur,60
2804005,Balad,returnee,Balad,513
2804006,Balad,returnee,Balad,375
2804007,Balad,returnee,Balad,413
2804009,Balad,returnee,Balad,502
2804016,Balad,returnee,Balad,540
2804018,Balad,returnee,Balad,4884
2804021,Balad,returnee,Balad,420
2804023,Balad,returnee,Balad,487
2804024,Balad,returnee,Balad,516
2804025,Balad,returnee,Balad,545
2804026,Balad,returnee,Balad,572
2805008,Balad,returnee,Balad,543
2805020,Balad,returnee,Balad,526
2806006,Samarra,returnee,Samarra,312
2806007,Samarra,returnee,Samarra,2103
2806008,Samarra,returnee,Samarra,488
2806010,Samarra,returnee,Samarra,798
2806037,Samarra,returnee,Samarra,372
2806039,Samarra,returnee,Samarra,230
2806048,Samarra,returnee,Samarra,935
2806050,Samarra,returnee,Samarra,507
2806053,Samarra,returnee,Samarra,2935
2806055,Al-Khalis,returnee,Al-Khalis,287
2808001,Tikrit,returnee,Tikrit,750
2808002,Tikrit,returnee,Tikrit,292
2808004,Tikrit,returnee,Tikrit,200
2808005,Tikrit,returnee,Tikrit,125
2808007,Tikrit,returnee,Tikrit,165
2808011,Tikrit,returnee,Tikrit,860
2808013,Tikrit,returnee,Tikrit,427
2808014,Tikrit,returnee,Tikrit,45
2808015,Tikrit,returnee,Tikrit,775
2808016,Tikrit,returnee,Tikrit,765
2808019,Tikrit,returnee,Tikrit,687
2808023,Tikrit,returnee,Tikrit,410
2808024,Tikrit,returnee,Tikrit,1481
2808025,Tikrit,returnee,Tikrit,110
2808028,Tikrit,returnee,Tikrit,1271
2808031,Tikrit,returnee,Tikrit,755
2808032,Tikrit,returnee,Tikrit,218
2808034,Tikrit,returnee,Tikrit,255
2808037,Tikrit,returnee,Tikrit,150
2808041,Tikrit,returnee,Tikrit,400
2808042,Tikrit,returnee,Tikrit,200
2808043,Tikrit,returnee,Tikrit,145
2808044,Tikrit,returnee,Tikrit,390
2808045,Tikrit,returnee,Tikrit,101
2808046,Tikrit,returnee,Tikrit,43
2808047,Tikrit,returnee,Tikrit,1268
2808048,Tikrit,returnee,Tikrit,484
2808049,Tikrit,returnee,Tikrit,416
2808050,Tikrit,returnee,Tikrit,507
2808053,Tikrit,returnee,Tikrit,1155
2808055,Tikrit,returnee,Tikrit,740
2808056,Tikrit,returnee,Tikrit,187
2808057,Tikrit,returnee,Tikrit,1302
2808058,Tikrit,returnee,Tikrit,728
2808061,Tikrit,returnee,Tikrit,2152
2808062,Tikrit,returnee,Tikrit,2268
2808063,Tikrit,returnee,Tikrit,530
2808065,Tikrit,returnee,Tikrit,615
2808066,Tikrit,returnee,Tikrit,250
2808068,Tikrit,returnee,Tikrit,630
2808069,Tikrit,returnee,Tikrit,370
2808070,Tikrit,returnee,Tikrit,415
2808071,Tikrit,returnee,Tikrit,130
2808072,Tikrit,returnee,Tikrit,90
2808073,Tikrit,returnee,Tikrit,751
2808074,Tikrit,returnee,Tikrit,270
2808075,Tikrit,returnee,Tikrit,118
2808076,Tikrit,returnee,Tikrit,80
2808077,Beygee,returnee,Beygee,130
2808078,Tikrit,returnee,Tikrit,33
2808080,Tikrit,returnee,Tikrit,575
2808081,Tikrit,returnee,Tikrit,800
2808082,Tikrit,returnee,Tikrit,207
2808085,Tikrit,returnee,Tikrit,335
2809003,Tooz Khurmato,returnee,Tooz Khurmato,63
2809004,Tooz Khurmato,returnee,Tooz Khurmato,160
2809005,Tooz Khurmato,returnee,Tooz Khurmato,2486
2809007,Tooz Khurmato,returnee,Tooz Khurmato,1220
2809011,Tooz Khurmato,returnee,Tooz Khurmato,90
2809015,Tooz Khurmato,returnee,Tooz Khurmato,196
2809016,Tooz Khurmato,returnee,Tooz Khurmato,150
2809023,Tooz Khurmato,returnee,Tooz Khurmato,351
2809024,Tooz Khurmato,returnee,Tooz Khurmato,328
2809025,Tooz Khurmato,returnee,Tooz Khurmato,85
2809026,Tooz Khurmato,returnee,Tooz Khurmato,35
2809027,Tooz Khurmato,returnee,Tooz Khurmato,45
2809028,Tooz Khurmato,returnee,Tooz Khurmato,40
2809029,Tooz Khurmato,returnee,Tooz Khurmato,25
2809030,Tooz Khurmato,returnee,Tooz Khurmato,43
2809031,Tooz Khurmato,returnee,Tooz Khurmato,20
2809032,Tooz Khurmato,returnee,Tooz Khurmato,30
2809033,Tooz Khurmato,returnee,Tooz Khurmato,181
2809057,Tooz Khurmato,returnee,Tooz Khurmato,140
2809058,Tooz Khurmato,returnee,Tooz Khurmato,735
2809059,Tooz Khurmato,returnee,Tooz Khurmato,50
2809060,Tooz Khurmato,returnee,Tooz Khurmato,240
2809061,Tooz Khurmato,returnee,Tooz Khurmato,61
2809062,Tooz Khurmato,returnee,Tooz Khurmato,40
2809063,Tooz Khurmato,returnee,Tooz Khurmato,45
1102027,Sumail,host,Sumail,374.4746237
1103002,Sumail,host,Sumail,384.6663146
1103004,Sumail,host,Sumail,375.6972065
1103005,Sumail,host,Sumail,331.8175658
1103006,Sumail,host,Sumail,233.1225519
1103007,Sumail,host,Sumail,216.0882045
1103009,Sumail,host,Sumail,730.1786133
1103010,Sumail,host,Sumail,397.7178419
1103012,Sumail,host,Sumail,262.059987
1103019,Sumail,host,Sumail,379.2471819
1103021,Sumail,host,Sumail,298.8365647
1103023,Sumail,host,Sumail,319.9844926
1103024,Sumail,host,Sumail,2054.262976
1103025,Sumail,host,Sumail,559.4360174
1103029,Sumail,host,Sumail,222.1322508
1103034,Sumail,host,Sumail,253.2975418
1103037,Sumail,host,Sumail,280.3400253
1103043,Sumail,host,Sumail,222.6948135
1103053,Sumail,host,Sumail,343.9955089
1202051,Erbil,host,Erbil,592.8938869
2302007,Al-Adhamiya,host,Al-Adhamiya,5487.933992
2706003,Al-Mosul,host,Al-Mosul,4338.161926
2706010,Al-Mosul,host,Al-Mosul,370.4839388
2706011,Al-Mosul,host,Al-Mosul,5225.033442
2706012,Al-Mosul,host,Al-Mosul,200.1391686
2706015,Al-Mosul,host,Al-Mosul,786.0149048
2706016,Al-Mosul,host,Al-Mosul,1520.888745
2706017,Al-Mosul,host,Al-Mosul,540.1526149
2706018,Al-Mosul,host,Al-Mosul,280.789024
2706022,Al-Mosul,host,Al-Mosul,553.4932586
2706024,Al-Mosul,host,Al-Mosul,230.3196495
2706026,Al-Mosul,host,Al-Mosul,362.1884279
2706031,Al-Mosul,host,Al-Mosul,497.0815171
2706043,Al-Mosul,host,Al-Mosul,804.3277778
2706046,Al-Mosul,host,Al-Mosul,4852.966431
2706047,Al-Mosul,host,Al-Mosul,397.2504257
2706048,Al-Mosul,host,Al-Mosul,407.3409635
2706050,Al-Mosul,host,Al-Mosul,393.2113302
2706053,Al-Mosul,host,Al-Mosul,2778.323076
2706054,Al-Mosul,host,Al-Mosul,349.5358879
2706094,Al-Mosul,host,Al-Mosul,251.2933811
2706106,Al-Mosul,host,Al-Mosul,288.5168555
2706182,Al-Mosul,host,Al-Mosul,402.8007447
2706188,Al-Mosul,host,Al-Mosul,240.9530221
2706190,Al-Mosul,host,Al-Mosul,1499.238731
2706191,Al-Mosul,host,Al-Mosul,231.1893898
2706197,Al-Mosul,host,Al-Mosul,292.8832496
2706279,Al-Mosul,host,Al-Mosul,2417.665461
2706315,Al-Mosul,host,Al-Mosul,210.5493426
2802015,Al-Shirqat,host,Al-Shirqat,615.4348099
2802016,Al-Shirqat,host,Al-Shirqat,747.8426495
2802028,Al-Shirqat,host,Al-Shirqat,579.0513388
3105030,Al-Basrah,host,Al-Basrah,2086.853782
3105069,Al-Basrah,host,Al-Basrah,679.078577
3105094,Al-Basrah,host,Al-Basrah,548.3954137
3105112,Al-Basrah,host,Al-Basrah,1591.66175
3205002,Al-Kahla,host,Al-Kahla,656.9533688
3403003,Al-Najaf,host,Al-Najaf,1272.132805
3403012,Al-Najaf,host,Al-Najaf,641.6163362
3403032,Al-Najaf,host,Al-Najaf,3917.472468
3403049,Al-Najaf,host,Al-Najaf,1059.093228
3403080,Al-Najaf,host,Al-Najaf,996.6709599
3403081,Al-Najaf,host,Al-Najaf,698.9163915
3403084,Al-Najaf,host,Al-Najaf,347.8428102
3403085,Al-Najaf,host,Al-Najaf,600.6168405
3403088,Al-Najaf,host,Al-Najaf,894.8563988
3504042,Al-Nasiriya,host,Al-Nasiriya,1284.615049
