"survey","uuid","log_date","governorate","location_id","location_name","district","ngo","ngo_name","enumerator","question.name","issue","feedback","action","changed","old.value","new.value"
"parent","f52e7f9a-e26c-48d1-809d-80abd1179a1c","17-07-19","kirkuk","cluster_location_id_0578","0578 (Hay Klisa 1)","daquq","mcna16","REACH Initiative",7,"id_card_missing_amount","Children missing id card reported but the amount of children missing it is 0.",NA,"change",TRUE,"0","999"
"parent","277ac820-a609-4ece-ba9e-51de3ce1901a","17-07-19","kirkuk","cluster_location_id_0568","0568 (Hay Ashti)","daquq","mcna16","REACH Initiative",7,"id_card_missing_amount","Children missing id card reported but the amount of children missing it is 0.",NA,"change",TRUE,"0","999"
"parent","7edebeeb-417f-4685-803f-bb6f5af1148a","17-07-19","kirkuk","cluster_location_id_0568","0568 (Hay Ashti)","daquq","mcna16","REACH Initiative",7,"id_card_missing_amount","Children missing id card reported but the amount of children missing it is 0.",NA,"change",TRUE,"0","999"
"parent","9186ca23-7057-45a3-bc96-6640637ce294","17-07-19","kirkuk","cluster_location_id_0568","0568 (Hay Ashti)","daquq","mcna16","REACH Initiative",7,"id_card_missing_amount","Children missing id card reported but the amount of children missing it is 0.",NA,"change",TRUE,"0","999"
"parent","84f1dc90-f6dc-492f-a039-841549f795c4","17-07-19","kirkuk","cluster_location_id_0577","0577 (Hay Al-Salam ( Daquq ))","daquq","mcna16","REACH Initiative",4,"id_card_missing_amount","Children missing id card reported but the amount of children missing it is 0.",NA,"change",TRUE,"0","999"
"parent","d9a3d32a-d39e-454e-9958-18bef614acf2","17-07-19","kirkuk","cluster_location_id_0577","0577 (Hay Al-Salam ( Daquq ))","daquq","mcna16","REACH Initiative",4,"id_card_missing_amount","Children missing id card reported but the amount of children missing it is 0.",NA,"change",TRUE,"0","999"
"parent","ba34f70e-786a-4bb7-8599-d1d0dfaacfa7","17-07-19","al.anbar","cluster_location_id_0295","0295 (Hay Al-Jabal)","heet","mcna19","SSORD",2,"id_card_missing_amount","Children missing id card reported but the amount of children missing it is 0.",NA,"change",TRUE,"0","999"
"parent","1be5574a-05e7-4968-9c57-6d2b841930a3","17-07-19","al.anbar","cluster_location_id_0214","0214 (Sadah)","al.kaim","mcna12","NRC",1,"id_card_missing_amount","Children missing id card reported but the amount of children missing it is 0.",NA,"change",TRUE,"0","999"
"parent","f6030c1b-6add-4b91-a104-c2d25a92f5e4","17-07-19","al.anbar","cluster_location_id_0214","0214 (Sadah)","al.kaim","mcna12","NRC",1,"id_card_missing_amount","Children missing id card reported but the amount of children missing it is 0.",NA,"change",TRUE,"0","999"
"parent","2de0d849-e56e-45c0-a7a5-b3dc7e4d11d4","17-07-19","salah.al.din","cluster_location_id_0816","0816 (Yathrib sub distrct )","balad","mcna05","INTERSOS",2996005,"id_card_missing_amount","Children missing id card reported but the amount of children missing it is 0.",NA,"change",TRUE,"0","999"
"parent","03e2d7b8-ce19-4e22-89ec-59bd5f9e7dd2","17-07-19","salah.al.din","cluster_location_id_0816","0816 (Yathrib sub distrct )","balad","mcna05","INTERSOS",2996005,"id_card_missing_amount","Children missing id card reported but the amount of children missing it is 0.",NA,"change",TRUE,"0","999"
"parent","87dfbf92-8d61-4570-8f7a-b65541367efd","17-07-19","al.anbar","cluster_location_id_0207","0207 (Albu Hardan)","al.kaim","mcna12","NRC",2,"id_card_missing_amount","Children missing id card reported but the amount of children missing it is 0.",NA,"change",NA,"0","999"
"parent","fd4326c6-ef62-42b8-916d-7f4d1ac9c454","17-07-19","al.anbar","cluster_location_id_0207","0207 (Albu Hardan)","al.kaim","mcna12","NRC",2,"id_card_missing_amount","Children missing id card reported but the amount of children missing it is 0.",NA,"change",NA,"0","999"
"parent","9c545fe5-7820-4bca-8ddf-e068b8a3f790","17-07-19","al.anbar","cluster_location_id_0203","0203 (Al Rumanah Al Gharbiyah)","al.kaim","mcna12","NRC",2,"id_card_missing_amount","Children missing id card reported but the amount of children missing it is 0.",NA,"change",TRUE,"0","999"
"parent","5c820bb9-f27b-4e38-b95e-5067ac1eaf79","17-07-19","al.anbar","cluster_location_id_0214","0214 (Sadah)","al.kaim","mcna12","NRC",2,"id_card_missing_amount","Children missing id card reported but the amount of children missing it is 0.",NA,"change",TRUE,"0","999"
"parent","d08fb105-d3cb-455b-80cd-792eb84a0d1c","17-07-19","al.anbar","cluster_location_id_0214","0214 (Sadah)","al.kaim","mcna12","NRC",2,"id_card_missing_amount","Children missing id card reported but the amount of children missing it is 0.",NA,"change",TRUE,"0","999"
"parent","1cacedd0-95ff-4975-9b1c-ce13f8ce4ef1","17-07-19","al.anbar","cluster_location_id_0214","0214 (Sadah)","al.kaim","mcna12","NRC",2,"id_card_missing_amount","Children missing id card reported but the amount of children missing it is 0.",NA,"change",NA,"0","999"
"parent","4c8ae55c-55e2-4eca-9e61-d3c6e864cab1","17-07-19","al.anbar","cluster_location_id_0214","0214 (Sadah)","al.kaim","mcna12","NRC",2,"id_card_missing_amount","Children missing id card reported but the amount of children missing it is 0.",NA,"change",TRUE,"0","999"
"parent","da9af3cf-49ee-418c-b6c1-b83744a796cc","18-07-19","wassit","cluster_location_id_0913","0913 (Hay Al-Hakeem)","al.kut","mcna17","REACH Iraq",5,"cluster_location_id","Wrong cluster selected, right cluster checked with gps coordinates and other locations assessed that day.",NA,"change",TRUE,"cluster_location_id_0913","cluster_location_id_0921"
"parent","8e315c69-ed4c-4938-9c0c-1a0b0d4bc9b3","18-07-19","kirkuk","cluster_location_id_0605","0605 (Al-Qadisssiya(Rabareen) first)","kirkuk","mcna13","Oxfam",1,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","99e23ba7-dcdb-4b2f-81c4-3e8335e783f2","18-07-19","kirkuk","cluster_location_id_0605","0605 (Al-Qadisssiya(Rabareen) first)","kirkuk","mcna13","Oxfam",1,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","96feb75a-9f44-4dd2-bc6e-97729391996a","18-07-19","kirkuk","cluster_location_id_0605","0605 (Al-Qadisssiya(Rabareen) first)","kirkuk","mcna13","Oxfam",3,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","84d1076b-e8b5-4cc8-b779-1751f0439f25","18-07-19","kirkuk","cluster_location_id_0605","0605 (Al-Qadisssiya(Rabareen) first)","kirkuk","mcna13","Oxfam",3,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","7d7abff8-4426-408b-b895-5f00295ca17f","18-07-19","kirkuk","cluster_location_id_0605","0605 (Al-Qadisssiya(Rabareen) first)","kirkuk","mcna13","Oxfam",2,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","0c41f9a7-31b9-4e9c-9653-d4095fcb891b","18-07-19","kirkuk","cluster_location_id_0605","0605 (Al-Qadisssiya(Rabareen) first)","kirkuk","mcna13","Oxfam",2,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","b8035681-04cf-4024-a7b8-2c12bcb9a8df","18-07-19","kirkuk","cluster_location_id_0606","0606 (Al-Qadisssiya(Rabareen) seconad)","kirkuk","mcna13","Oxfam",1,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","fcff4adb-c496-488a-bfc3-2c20f76a3f15","18-07-19","kirkuk","cluster_location_id_0606","0606 (Al-Qadisssiya(Rabareen) seconad)","kirkuk","mcna13","Oxfam",1,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","b1a4e712-12a8-4478-8b81-9f6fcdf29a66","18-07-19","kirkuk","cluster_location_id_0606","0606 (Al-Qadisssiya(Rabareen) seconad)","kirkuk","mcna13","Oxfam",1,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","d8793093-467c-4d70-8dcb-597fd5c51c6b","18-07-19","kirkuk","cluster_location_id_0606","0606 (Al-Qadisssiya(Rabareen) seconad)","kirkuk","mcna13","Oxfam",1,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","b11a9fb6-b37a-4d00-b665-6078d881e185","18-07-19","kirkuk","cluster_location_id_0606","0606 (Al-Qadisssiya(Rabareen) seconad)","kirkuk","mcna13","Oxfam",1,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","e5f0b630-9fc9-4a58-bcf2-08922b3ca60e","18-07-19","kirkuk","cluster_location_id_0606","0606 (Al-Qadisssiya(Rabareen) seconad)","kirkuk","mcna13","Oxfam",2,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","e4232c7b-3cfa-43f9-a15f-97acec4f8562","18-07-19","kirkuk","cluster_location_id_0606","0606 (Al-Qadisssiya(Rabareen) seconad)","kirkuk","mcna13","Oxfam",2,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","9cb2dfe1-c235-460b-8bac-0e9b01aae98e","18-07-19","kirkuk","cluster_location_id_0606","0606 (Al-Qadisssiya(Rabareen) seconad)","kirkuk","mcna13","Oxfam",2,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","18b3785f-8f86-4ee5-b565-c93249ab98dd","18-07-19","kirkuk","cluster_location_id_0606","0606 (Al-Qadisssiya(Rabareen) seconad)","kirkuk","mcna13","Oxfam",3,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","0f0a01b3-3255-4128-a350-499d1990f818","18-07-19","kirkuk","cluster_location_id_0606","0606 (Al-Qadisssiya(Rabareen) seconad)","kirkuk","mcna13","Oxfam",3,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","6725084e-d649-444a-9c36-72dbabca5a5a","18-07-19","kirkuk","cluster_location_id_0606","0606 (Al-Qadisssiya(Rabareen) seconad)","kirkuk","mcna13","Oxfam",3,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","5e1004fd-64ff-4bef-a2c4-496ff6a0c841","18-07-19","kirkuk","cluster_location_id_0606","0606 (Al-Qadisssiya(Rabareen) seconad)","kirkuk","mcna13","Oxfam",3,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","f47ac412-1665-455d-be96-7c0c675c623f","18-07-19","kirkuk","cluster_location_id_0606","0606 (Al-Qadisssiya(Rabareen) seconad)","kirkuk","mcna13","Oxfam",2,"calc_host","Host interviewed in district without host sample.","To be changed to returnee as it is an issue with the definition (returnee not because of ISIS but because of displacement by the referendum in 2017)","change",TRUE,"1","0"
"parent","a5d8c3d2-f1cc-4e96-a141-cdfadea1bb5e","18-07-19","al.sulaymaniyah","cluster_location_id_0156","0156 (Tapa kura)","halabcha","mcna16","REACH Initiative",1,"cluster_location_id","Interview held outside (1 km) buffer of location boundary. 2 km from point.","keep","flag",NA,"cluster_location_id_0156",NA
"parent","eba03239-9e49-4d1b-b08f-80e117185f58","18-07-19","al.sulaymaniyah","cluster_location_id_0156","0156 (Tapa kura)","halabcha","mcna16","REACH Initiative",1,"cluster_location_id","Interview held outside (1 km) buffer of location boundary. 2 km from point.","keep","flag",NA,"cluster_location_id_0156",NA
"parent","fa7fb397-5bb1-4dee-95c4-721188f099bd","18-07-19","al.sulaymaniyah","cluster_location_id_0162","0162 (Kalari New)","kalar","mcna16","REACH Initiative",2,"cluster_location_id","Wrong cluster selected, right cluster checked with gps coordinates.",NA,"change",TRUE,"cluster_location_id_0162","cluster_location_id_0161"
"parent","3f76e09f-d6d5-4dd1-8543-a49d3cef738c","18-07-19","babil","cluster_location_id_0327","0327 (Al-Jazirah-Al Eskandariya)","al.mahmoudiya","mcna06","IOM",4,"cluster_location_id","Interview held outside (1 km) buffer of location boundary. 4 km from point and closer to other point.","keep","flag",NA,"cluster_location_id_0327",NA
"parent","a5545375-4611-482f-a28b-7b99a821dd9f","18-07-19","babil","cluster_location_id_0327","0327 (Al-Jazirah-Al Eskandariya)","al.mahmoudiya","mcna06","IOM",4,"cluster_location_id","Interview held outside (1 km) buffer of location boundary. 4 km from point and closer to other point.","keep","flag",NA,"cluster_location_id_0327",NA
"parent","21cfd544-2059-4249-91d2-db831212a1f0","18-07-19","babil","cluster_location_id_0327","0327 (Al-Jazirah-Al Eskandariya)","al.mahmoudiya","mcna06","IOM",4,"cluster_location_id","Interview held outside (1 km) buffer of location boundary. 4 km from point and closer to other point.","keep","flag",NA,"cluster_location_id_0327",NA
"parent","a1fbed5c-71aa-4ca0-b808-b5f803bf5587","18-07-19","babil","cluster_location_id_0327","0327 (Al-Jazirah-Al Eskandariya)","al.mahmoudiya","mcna06","IOM",4,"cluster_location_id","Interview held outside (1 km) buffer of location boundary. 4 km from point and closer to other point.","keep","flag",NA,"cluster_location_id_0327",NA
